Circuit delay: 3251.66 ps

Gate slacks:
NAND-n53368: 2636.33 ps
AND-n53369: 2617.91 ps
NAND-n53370: 2149.32 ps
NAND-n53371: 2695.15 ps
NAND-n53372: 2617.91 ps
AND-n53373: 2624.19 ps
NAND-n53374: 2624.19 ps
NAND-n53375: 2749.41 ps
NAND-n53376: 2697.63 ps
NAND-n53377: 2636.45 ps
NAND-n53378: 2691.94 ps
AND-n53379: 2605.57 ps
NAND-n53380: 2605.57 ps
NAND-n53381: 2712.31 ps
NAND-n53382: 2712.31 ps
NAND-n53383: 2605.57 ps
AND-n53384: 2354.63 ps
NAND-n53385: 2354.63 ps
AND-n53386: 2622.64 ps
NAND-n53387: 2622.64 ps
NAND-n53388: 2691.32 ps
AND-n53389: 2581.89 ps
NAND-n53390: 2659.13 ps
NAND-n53391: 2581.89 ps
AND-n53392: 2554.23 ps
NAND-n53393: 2554.23 ps
NAND-n53394: 2554.23 ps
NAND-n53395: 2600.35 ps
AND-n53396: 2313.72 ps
NAND-n53397: 2626.56 ps
NAND-n53398: 2318.13 ps
AND-n53399: 2313.72 ps
AND-n53400: 2583.93 ps
NAND-n53401: 2583.93 ps
NAND-n53402: 2671.99 ps
NAND-n53403: 2657.36 ps
NAND-n53404: 2596.18 ps
NAND-n53405: 2663.83 ps
AND-n53406: 2565.30 ps
NAND-n53407: 2565.30 ps
NAND-n53408: 2634.90 ps
NAND-n53409: 2634.90 ps
NAND-n53410: 2565.30 ps
NAND-n53411: 2313.72 ps
NAND-n53412: 2653.43 ps
NAND-n53413: 2634.74 ps
AND-n53414: 2622.64 ps
NAND-n53415: 2622.64 ps
NAND-n53416: 2654.17 ps
AND-n53417: 2581.89 ps
NAND-n53418: 2631.56 ps
NAND-n53419: 2581.89 ps
AND-n53420: 2554.23 ps
NAND-n53421: 2554.23 ps
NAND-n53422: 2554.23 ps
NAND-n53423: 2600.35 ps
AND-n53424: 2283.47 ps
NAND-n53425: 2626.56 ps
NAND-n53426: 2283.47 ps
AND-n53427: 2298.28 ps
AND-n53428: 2583.93 ps
NAND-n53429: 2583.93 ps
NAND-n53430: 2634.84 ps
NAND-n53431: 2634.84 ps
NAND-n53432: 2596.18 ps
NAND-n53433: 2626.68 ps
AND-n53434: 2565.30 ps
NAND-n53435: 2565.30 ps
NAND-n53436: 2597.75 ps
NAND-n53437: 2597.75 ps
NAND-n53438: 2565.30 ps
NAND-n53439: 2298.28 ps
NAND-n53440: 2653.43 ps
NAND-n53441: 2634.74 ps
AND-n53442: 2617.26 ps
NAND-n53443: 2617.26 ps
NAND-n53444: 2617.26 ps
AND-n53445: 2557.50 ps
NAND-n53446: 2594.65 ps
NAND-n53447: 2557.50 ps
AND-n53448: 2554.21 ps
NAND-n53449: 2554.21 ps
NAND-n53450: 2554.21 ps
NAND-n53451: 2584.41 ps
AND-n53452: 2211.27 ps
NAND-n53453: 2626.54 ps
NAND-n53454: 2262.29 ps
AND-n53455: 2211.27 ps
AND-n53456: 2595.16 ps
NAND-n53457: 2595.16 ps
NAND-n53458: 2595.16 ps
NAND-n53459: 2595.16 ps
AND-n53460: 2587.00 ps
NAND-n53461: 2587.00 ps
NAND-n53462: 2587.00 ps
AND-n53463: 2558.01 ps
NAND-n53464: 2558.01 ps
NAND-n53465: 2558.01 ps
NAND-n53466: 2558.01 ps
AND-n53467: 2211.27 ps
NAND-n53468: 2211.27 ps
NAND-n53469: 2558.01 ps
NAND-n53470: 2653.43 ps
NAND-n53471: 2634.74 ps
AND-n53472: 2620.38 ps
NAND-n53473: 2620.38 ps
NAND-n53474: 2620.38 ps
AND-n53475: 1955.08 ps
NAND-n53476: 2590.21 ps
NAND-n53477: 2590.21 ps
NAND-n53478: 2583.29 ps
AND-n53479: 2556.38 ps
NAND-n53480: 1955.08 ps
NAND-n53481: 2593.53 ps
NAND-n53482: 2556.38 ps
AND-n53483: 2593.54 ps
NAND-n53484: 2593.54 ps
NAND-n53485: 2593.54 ps
NAND-n53486: 2593.54 ps
AND-n53487: 2585.38 ps
NAND-n53488: 2585.38 ps
NAND-n53489: 2585.38 ps
AND-n53490: 2556.38 ps
NAND-n53491: 2556.38 ps
NAND-n53492: 2556.38 ps
NAND-n53493: 2556.38 ps
AND-n53494: 2255.30 ps
NAND-n53495: 2255.30 ps
NAND-n53496: 2556.38 ps
AND-n53497: 2255.30 ps
AND-n53498: 2583.23 ps
NAND-n53499: 2583.23 ps
NAND-n53500: 2583.23 ps
AND-n53501: 2519.23 ps
NAND-n53502: 2556.38 ps
NAND-n53503: 2519.23 ps
AND-n53504: 2519.23 ps
NAND-n53505: 2583.29 ps
NAND-n53506: 2583.29 ps
NAND-n53507: 2546.14 ps
AND-n53508: 1921.30 ps
AND-n53509: 2548.22 ps
AND-n53510: 2556.38 ps
AND-n53511: 2239.89 ps
AND-n53512: 2519.23 ps
NAND-n53513: 1921.30 ps
NAND-n53514: 2556.38 ps
NAND-n53515: 2556.38 ps
NAND-n53516: 2556.38 ps
NAND-n53517: 2548.22 ps
NAND-n53518: 2548.22 ps
NAND-n53519: 2519.23 ps
NAND-n53520: 2519.23 ps
NAND-n53521: 2519.23 ps
NAND-n53522: 2239.89 ps
NAND-n53523: 2519.23 ps
AND-n53524: 2546.08 ps
NAND-n53525: 2546.08 ps
NAND-n53526: 2546.08 ps
AND-n53527: 1921.30 ps
NAND-n53528: 2546.14 ps
NAND-n53529: 2546.14 ps
NAND-n53530: 2508.99 ps
AND-n53531: 2482.08 ps
NAND-n53532: 1921.30 ps
NAND-n53533: 2519.23 ps
NAND-n53534: 2482.08 ps
AND-n53535: 2519.23 ps
NAND-n53536: 2519.23 ps
NAND-n53537: 2519.23 ps
NAND-n53538: 2519.23 ps
AND-n53539: 2511.08 ps
NAND-n53540: 2511.08 ps
NAND-n53541: 2511.08 ps
AND-n53542: 2482.08 ps
NAND-n53543: 2482.08 ps
NAND-n53544: 2482.08 ps
NAND-n53545: 2482.08 ps
AND-n53546: 2196.94 ps
NAND-n53547: 2196.94 ps
NAND-n53548: 2482.08 ps
AND-n53549: 2196.94 ps
AND-n53550: 2467.93 ps
NAND-n53551: 2467.93 ps
NAND-n53552: 2467.93 ps
AND-n53553: 2408.69 ps
NAND-n53554: 2445.84 ps
NAND-n53555: 2408.69 ps
AND-n53556: 2408.69 ps
NAND-n53557: 2472.74 ps
NAND-n53558: 2472.74 ps
NAND-n53559: 2435.59 ps
AND-n53560: 1938.79 ps
NAND-n53561: 2494.84 ps
NAND-n53562: 2155.80 ps
NAND-n53563: 1938.79 ps
AND-n53564: 2505.08 ps
NAND-n53565: 2505.08 ps
NAND-n53566: 2505.08 ps
NAND-n53567: 2505.08 ps
AND-n53568: 2496.92 ps
NAND-n53569: 2496.92 ps
NAND-n53570: 2496.92 ps
AND-n53571: 2467.93 ps
NAND-n53572: 2467.93 ps
NAND-n53573: 2467.93 ps
NAND-n53574: 2467.93 ps
AND-n53575: 2192.18 ps
NAND-n53576: 2192.18 ps
NAND-n53577: 2467.93 ps
AND-n53578: 2192.18 ps
NAND-n53579: 2653.43 ps
NAND-n53580: 2634.74 ps
AND-n53581: 2430.78 ps
NAND-n53582: 2430.78 ps
NAND-n53583: 2430.78 ps
AND-n53584: 2371.54 ps
NAND-n53585: 2408.69 ps
NAND-n53586: 2371.54 ps
AND-n53587: 2371.54 ps
NAND-n53588: 2435.59 ps
NAND-n53589: 2435.59 ps
NAND-n53590: 2398.44 ps
AND-n53591: 1893.74 ps
NAND-n53592: 2457.69 ps
NAND-n53593: 2134.64 ps
NAND-n53594: 1893.74 ps
AND-n53595: 2467.93 ps
NAND-n53596: 2467.93 ps
NAND-n53597: 2467.93 ps
NAND-n53598: 2467.93 ps
AND-n53599: 2459.77 ps
NAND-n53600: 2459.77 ps
NAND-n53601: 2459.77 ps
AND-n53602: 2430.78 ps
NAND-n53603: 2430.78 ps
NAND-n53604: 2430.78 ps
NAND-n53605: 2430.78 ps
AND-n53606: 2173.80 ps
NAND-n53607: 2173.80 ps
NAND-n53608: 2430.78 ps
AND-n53609: 2173.80 ps
NAND-n53610: 2653.43 ps
NAND-n53611: 2634.74 ps
AND-n53612: 1897.63 ps
NAND-n53613: 1897.63 ps
NAND-n53614: 2122.54 ps
AND-n53615: 2435.91 ps
NAND-n53616: 2435.91 ps
NAND-n53617: 2435.91 ps
AND-n53618: 2371.91 ps
NAND-n53619: 2409.06 ps
NAND-n53620: 2371.91 ps
AND-n53621: 2371.91 ps
NAND-n53622: 2435.97 ps
NAND-n53623: 2435.97 ps
NAND-n53624: 2398.82 ps
AND-n53625: 2409.06 ps
NAND-n53626: 2409.06 ps
NAND-n53627: 2409.06 ps
NAND-n53628: 2409.06 ps
AND-n53629: 2400.91 ps
NAND-n53630: 2400.91 ps
NAND-n53631: 2400.91 ps
AND-n53632: 2371.91 ps
NAND-n53633: 2371.91 ps
NAND-n53634: 2371.91 ps
NAND-n53635: 2371.91 ps
AND-n53636: 2124.33 ps
NAND-n53637: 2124.33 ps
NAND-n53638: 2371.91 ps
AND-n53639: 2124.33 ps
AND-n53640: 2356.48 ps
NAND-n53641: 2356.48 ps
NAND-n53642: 2356.48 ps
AND-n53643: 2297.23 ps
NAND-n53644: 2334.38 ps
NAND-n53645: 2297.23 ps
AND-n53646: 2297.23 ps
NAND-n53647: 2361.29 ps
NAND-n53648: 2361.29 ps
NAND-n53649: 2324.14 ps
AND-n53650: 1785.87 ps
NAND-n53651: 2383.39 ps
NAND-n53652: 2075.01 ps
NAND-n53653: 1785.87 ps
AND-n53654: 2393.63 ps
NAND-n53655: 2393.63 ps
NAND-n53656: 2393.63 ps
NAND-n53657: 2393.63 ps
AND-n53658: 2385.47 ps
NAND-n53659: 2385.47 ps
NAND-n53660: 2385.47 ps
AND-n53661: 2356.48 ps
NAND-n53662: 2356.48 ps
NAND-n53663: 2356.48 ps
NAND-n53664: 2356.48 ps
AND-n53665: 2114.17 ps
NAND-n53666: 2114.17 ps
NAND-n53667: 2356.48 ps
AND-n53668: 2114.17 ps
NAND-n53669: 2653.43 ps
NAND-n53670: 2634.74 ps
AND-n53671: 1789.55 ps
NAND-n53672: 1789.55 ps
NAND-n53673: 2069.49 ps
AND-n53674: 2361.60 ps
NAND-n53675: 2361.60 ps
NAND-n53676: 2361.60 ps
AND-n53677: 2297.61 ps
NAND-n53678: 2334.76 ps
NAND-n53679: 2297.61 ps
AND-n53680: 2297.61 ps
NAND-n53681: 2361.67 ps
NAND-n53682: 2361.67 ps
NAND-n53683: 2324.52 ps
AND-n53684: 2334.76 ps
NAND-n53685: 2334.76 ps
NAND-n53686: 2334.76 ps
NAND-n53687: 2334.76 ps
AND-n53688: 2326.61 ps
NAND-n53689: 2326.61 ps
NAND-n53690: 2326.61 ps
AND-n53691: 2297.61 ps
NAND-n53692: 2297.61 ps
NAND-n53693: 2297.61 ps
NAND-n53694: 2297.61 ps
AND-n53695: 2071.29 ps
NAND-n53696: 2071.29 ps
NAND-n53697: 2297.61 ps
AND-n53698: 2071.29 ps
AND-n53699: 2618.09 ps
NAND-n53700: 2577.39 ps
AND-n53701: 1730.35 ps
NAND-n53702: 1730.35 ps
NAND-n53703: 2013.10 ps
AND-n53704: 2260.96 ps
NAND-n53705: 2260.96 ps
NAND-n53706: 2260.96 ps
AND-n53707: 2260.96 ps
NAND-n53708: 2324.96 ps
AND-n53709: 2260.96 ps
NAND-n53710: 2298.11 ps
NAND-n53711: 2298.11 ps
NAND-n53712: 2260.96 ps
AND-n53713: 2260.96 ps
NAND-n53714: 2287.81 ps
NAND-n53715: 2324.96 ps
AND-n53716: 1730.35 ps
NAND-n53717: 2314.72 ps
AND-n53718: 2289.95 ps
NAND-n53719: 2298.11 ps
NAND-n53720: 2298.11 ps
NAND-n53721: 2289.95 ps
AND-n53722: 2260.96 ps
NAND-n53723: 2260.96 ps
NAND-n53724: 2289.95 ps
AND-n53725: 2260.96 ps
NAND-n53726: 2287.81 ps
AND-n53727: 2287.81 ps
NAND-n53728: 2287.81 ps
NAND-n53729: 2287.81 ps
AND-n53730: 2105.51 ps
NAND-n53731: 2553.65 ps
NAND-n53732: 2105.51 ps
NAND-n53733: 2434.67 ps
NAND-n53734: 2416.52 ps
NAND-n53735: 2416.52 ps
NAND-n53736: 2416.52 ps
NAND-n53737: 2434.67 ps
NAND-n53738: 2416.52 ps
NAND-n53739: 2416.52 ps
NAND-n53740: 2416.52 ps
NAND-n53741: 2434.67 ps
NAND-n53742: 2416.52 ps
NAND-n53743: 2416.52 ps
NAND-n53744: 2416.52 ps
NAND-n53745: 2416.52 ps
NAND-n53746: 2416.52 ps
NAND-n53747: 2434.67 ps
NAND-n53748: 2416.52 ps
NAND-n53749: 2416.52 ps
NAND-n53750: 2416.52 ps
NAND-n53751: 2434.67 ps
NAND-n53752: 2416.52 ps
NAND-n53753: 2416.52 ps
NAND-n53754: 2416.52 ps
NAND-n53755: 2434.67 ps
NAND-n53756: 2416.52 ps
NAND-n53757: 2416.52 ps
NAND-n53758: 2416.52 ps
NAND-n53759: 2434.67 ps
NAND-n53760: 2416.52 ps
NAND-n53761: 2416.52 ps
NAND-n53762: 2416.52 ps
NAND-n53763: 2434.67 ps
NAND-n53764: 2416.52 ps
NAND-n53765: 2416.52 ps
NAND-n53766: 2416.52 ps
NAND-n53767: 2434.67 ps
NAND-n53768: 2416.52 ps
NAND-n53769: 2416.52 ps
NAND-n53770: 2416.52 ps
NAND-n53771: 2434.67 ps
NAND-n53772: 2416.52 ps
NAND-n53773: 2416.52 ps
NAND-n53774: 2416.52 ps
NAND-n53775: 2434.67 ps
NAND-n53776: 2416.52 ps
NAND-n53777: 2416.52 ps
NAND-n53778: 2416.52 ps
NAND-n53779: 2434.67 ps
NAND-n53780: 2416.52 ps
NAND-n53781: 2434.67 ps
NAND-n53782: 2416.52 ps
NAND-n53783: 2416.52 ps
NAND-n53784: 2416.52 ps
NAND-n53785: 2434.67 ps
NAND-n53786: 2416.52 ps
NAND-n53787: 2416.52 ps
NAND-n53788: 2420.42 ps
NAND-n53789: 2434.67 ps
NAND-n53790: 2416.52 ps
NAND-n53791: 2416.52 ps
NAND-n53792: 2423.09 ps
NAND-n53793: 2435.23 ps
NAND-n53794: 2417.08 ps
NAND-n53795: 2417.08 ps
NAND-n53796: 2408.23 ps
NAND-n53797: 2435.23 ps
NAND-n53798: 2417.08 ps
NAND-n53799: 2417.08 ps
NAND-n53800: 2380.46 ps
NAND-n53801: 2435.23 ps
NAND-n53802: 2417.08 ps
NAND-n53803: 2417.08 ps
NAND-n53804: 2402.47 ps
NAND-n53805: 2435.23 ps
NAND-n53806: 2417.08 ps
NAND-n53807: 2417.08 ps
NAND-n53808: 2365.42 ps
NAND-n53809: 2435.23 ps
NAND-n53810: 2417.08 ps
NAND-n53811: 2417.08 ps
NAND-n53812: 2337.65 ps
NAND-n53813: 2435.23 ps
NAND-n53814: 2417.08 ps
NAND-n53815: 2417.08 ps
NAND-n53816: 2337.00 ps
NAND-n53817: 2435.23 ps
NAND-n53818: 2417.08 ps
NAND-n53819: 2417.08 ps
NAND-n53820: 2321.57 ps
NAND-n53821: 2435.23 ps
NAND-n53822: 2417.08 ps
NAND-n53823: 2417.08 ps
NAND-n53824: 2293.81 ps
NAND-n53825: 2435.23 ps
NAND-n53826: 2302.32 ps
NAND-n53827: 2417.08 ps
NAND-n53828: 2417.08 ps
NAND-n53829: 2435.23 ps
NAND-n53830: 2286.91 ps
NAND-n53831: 2417.08 ps
NAND-n53832: 2417.08 ps
NAND-n53833: 2435.23 ps
NAND-n53834: 2243.96 ps
NAND-n53835: 2417.08 ps
NAND-n53836: 2417.08 ps
NAND-n53837: 2435.23 ps
NAND-n53838: 2216.20 ps
NAND-n53839: 2417.08 ps
NAND-n53840: 2417.08 ps
NAND-n53841: 2435.23 ps
NAND-n53842: 2417.08 ps
NAND-n53843: 2197.82 ps
NAND-n53844: 2417.08 ps
NAND-n53845: 2435.23 ps
NAND-n53846: 2417.08 ps
NAND-n53847: 2170.07 ps
NAND-n53848: 2417.08 ps
NAND-n53849: 2435.23 ps
NAND-n53850: 2417.08 ps
NAND-n53851: 2138.19 ps
NAND-n53852: 2417.94 ps
NAND-n53853: 2435.23 ps
NAND-n53854: 2417.08 ps
NAND-n53855: 2117.03 ps
NAND-n53856: 2380.78 ps
NAND-n53857: 2435.23 ps
NAND-n53858: 2417.08 ps
NAND-n53859: 2103.29 ps
NAND-n53860: 2349.65 ps
AND-n53861: 3123.21 ps
NAND-n53862: 2477.52 ps
NAND-n53863: 2493.74 ps
NAND-n53864: 2477.52 ps
NAND-n53865: 2493.74 ps
NAND-n53866: 2477.52 ps
NAND-n53867: 2493.74 ps
NAND-n53868: 2477.52 ps
NAND-n53869: 2493.74 ps
NAND-n53870: 2477.52 ps
NAND-n53871: 2493.74 ps
NAND-n53872: 2477.52 ps
NAND-n53873: 2493.74 ps
NAND-n53874: 2477.52 ps
NAND-n53875: 2493.74 ps
NAND-n53876: 2477.52 ps
NAND-n53877: 2493.74 ps
NAND-n53878: 2477.52 ps
NAND-n53879: 2493.74 ps
NAND-n53880: 2477.52 ps
NAND-n53881: 2493.74 ps
NAND-n53882: 2477.52 ps
NAND-n53883: 2493.74 ps
NAND-n53884: 2477.52 ps
NAND-n53885: 2493.74 ps
NAND-n53886: 2477.52 ps
NAND-n53887: 2493.74 ps
NAND-n53888: 2477.52 ps
NAND-n53889: 2493.74 ps
NAND-n53890: 2477.52 ps
NAND-n53891: 2493.74 ps
NAND-n53892: 2517.03 ps
NAND-n53893: 2314.18 ps
NAND-n53894: 2517.03 ps
NAND-n53895: 2314.18 ps
NAND-n53896: 2517.03 ps
NAND-n53897: 2314.18 ps
NAND-n53898: 2517.03 ps
NAND-n53899: 2314.18 ps
NAND-n53900: 2517.03 ps
NAND-n53901: 2314.18 ps
NAND-n53902: 2517.03 ps
NAND-n53903: 2314.18 ps
NAND-n53904: 2517.03 ps
NAND-n53905: 2314.18 ps
NAND-n53906: 2517.03 ps
NAND-n53907: 2314.18 ps
NAND-n53908: 2517.03 ps
NAND-n53909: 2314.18 ps
NAND-n53910: 2517.03 ps
NAND-n53911: 2314.18 ps
NAND-n53912: 2517.03 ps
NAND-n53913: 2314.18 ps
NAND-n53914: 2517.03 ps
NAND-n53915: 2314.18 ps
NAND-n53916: 2517.03 ps
NAND-n53917: 2314.18 ps
NAND-n53918: 2318.74 ps
NAND-n53919: 2517.04 ps
NAND-n53920: 2318.74 ps
NAND-n53921: 2517.04 ps
NAND-n53922: 2318.74 ps
NAND-n53923: 2517.04 ps
NAND-n53924: 2490.28 ps
NAND-n53925: 2291.98 ps
NAND-n53926: 2490.28 ps
NAND-n53927: 2291.98 ps
NAND-n53928: 2490.28 ps
NAND-n53929: 2291.98 ps
NAND-n53930: 2490.28 ps
NAND-n53931: 2291.98 ps
NAND-n53932: 2490.28 ps
NAND-n53933: 2291.98 ps
NAND-n53934: 2490.28 ps
NAND-n53935: 2291.98 ps
NAND-n53936: 2490.28 ps
NAND-n53937: 2291.98 ps
NAND-n53938: 2490.28 ps
NAND-n53939: 2291.98 ps
NAND-n53940: 2490.28 ps
NAND-n53941: 2291.98 ps
NAND-n53942: 2490.28 ps
NAND-n53943: 2291.98 ps
NAND-n53944: 2490.28 ps
NAND-n53945: 2291.98 ps
NAND-n53946: 2490.28 ps
NAND-n53947: 2291.98 ps
NAND-n53948: 2298.14 ps
NAND-n53949: 2300.62 ps
AND-n53950: 2460.45 ps
NAND-n53951: 2460.45 ps
NAND-n53952: 2460.45 ps
AND-n53953: 2374.65 ps
NAND-n53954: 2182.47 ps
NAND-n53955: 2392.86 ps
NAND-n53956: 2374.65 ps
NAND-n53957: 2298.14 ps
NAND-n53958: 2300.62 ps
AND-n53959: 2460.45 ps
NAND-n53960: 2460.45 ps
NAND-n53961: 2460.45 ps
AND-n53962: 2374.65 ps
NAND-n53963: 2182.47 ps
NAND-n53964: 2392.86 ps
NAND-n53965: 2374.65 ps
NAND-n53966: 2298.14 ps
NAND-n53967: 2300.62 ps
AND-n53968: 2460.45 ps
NAND-n53969: 2460.45 ps
NAND-n53970: 2460.45 ps
AND-n53971: 2374.65 ps
NAND-n53972: 2182.47 ps
NAND-n53973: 2392.86 ps
NAND-n53974: 2374.65 ps
NAND-n53975: 2298.14 ps
NAND-n53976: 2300.62 ps
AND-n53977: 2460.45 ps
NAND-n53978: 2460.45 ps
NAND-n53979: 2460.45 ps
AND-n53980: 2374.65 ps
NAND-n53981: 2182.47 ps
NAND-n53982: 2392.86 ps
NAND-n53983: 2374.65 ps
AND-n53984: 2264.51 ps
NAND-n53985: 2266.98 ps
NAND-n53986: 2504.05 ps
NAND-n53987: 2264.51 ps
AND-n53988: 2453.89 ps
NAND-n53989: 2453.89 ps
NAND-n53990: 2453.89 ps
AND-n53991: 2401.41 ps
NAND-n53992: 2209.22 ps
NAND-n53993: 2419.62 ps
NAND-n53994: 2401.41 ps
NAND-n53995: 2288.00 ps
NAND-n53996: 2320.55 ps
NAND-n53997: 2156.01 ps
AND-n53998: 2264.51 ps
NAND-n53999: 2266.98 ps
NAND-n54000: 2264.51 ps
AND-n54001: 2453.89 ps
NAND-n54002: 2453.89 ps
NAND-n54003: 2453.89 ps
AND-n54004: 2401.41 ps
NAND-n54005: 2209.22 ps
NAND-n54006: 2419.62 ps
NAND-n54007: 2401.41 ps
NAND-n54008: 2288.00 ps
NAND-n54009: 2320.55 ps
NAND-n54010: 2156.01 ps
NAND-n54011: 2300.62 ps
NAND-n54012: 2298.14 ps
AND-n54013: 2374.63 ps
NAND-n54014: 2169.14 ps
NAND-n54015: 2392.85 ps
NAND-n54016: 2374.63 ps
NAND-n54017: 2300.62 ps
NAND-n54018: 2298.14 ps
AND-n54019: 2374.63 ps
NAND-n54020: 2169.14 ps
NAND-n54021: 2392.85 ps
NAND-n54022: 2374.63 ps
NAND-n54023: 2300.62 ps
NAND-n54024: 2298.14 ps
AND-n54025: 2374.63 ps
NAND-n54026: 2169.14 ps
NAND-n54027: 2392.85 ps
NAND-n54028: 2374.63 ps
NAND-n54029: 2300.62 ps
NAND-n54030: 2298.14 ps
AND-n54031: 2374.63 ps
NAND-n54032: 2169.14 ps
NAND-n54033: 2392.85 ps
NAND-n54034: 2374.63 ps
NAND-n54035: 2300.62 ps
NAND-n54036: 2298.14 ps
AND-n54037: 2374.63 ps
NAND-n54038: 2169.14 ps
NAND-n54039: 2392.85 ps
NAND-n54040: 2374.63 ps
NAND-n54041: 2300.62 ps
NAND-n54042: 2298.14 ps
AND-n54043: 2374.63 ps
NAND-n54044: 2169.14 ps
NAND-n54045: 2392.85 ps
NAND-n54046: 2374.63 ps
NAND-n54047: 2300.62 ps
NAND-n54048: 2298.14 ps
AND-n54049: 2374.63 ps
NAND-n54050: 2169.14 ps
NAND-n54051: 2392.85 ps
NAND-n54052: 2374.63 ps
NAND-n54053: 2300.62 ps
NAND-n54054: 2298.14 ps
AND-n54055: 2374.63 ps
NAND-n54056: 2169.14 ps
NAND-n54057: 2392.85 ps
NAND-n54058: 2374.63 ps
NAND-n54059: 2300.62 ps
NAND-n54060: 2298.14 ps
AND-n54061: 2374.63 ps
NAND-n54062: 2169.14 ps
NAND-n54063: 2392.85 ps
NAND-n54064: 2374.63 ps
NAND-n54065: 2300.62 ps
NAND-n54066: 2298.14 ps
AND-n54067: 2374.63 ps
NAND-n54068: 2169.14 ps
NAND-n54069: 2392.85 ps
NAND-n54070: 2374.63 ps
NAND-n54071: 2300.62 ps
NAND-n54072: 2298.14 ps
AND-n54073: 2374.63 ps
NAND-n54074: 2169.14 ps
NAND-n54075: 2392.85 ps
NAND-n54076: 2374.63 ps
NAND-n54077: 2300.62 ps
NAND-n54078: 2298.14 ps
AND-n54079: 2374.63 ps
NAND-n54080: 2169.14 ps
NAND-n54081: 2392.85 ps
NAND-n54082: 2374.63 ps
NAND-n54083: 2300.62 ps
NAND-n54084: 2298.14 ps
AND-n54085: 2374.63 ps
NAND-n54086: 2169.14 ps
NAND-n54087: 2392.85 ps
NAND-n54088: 2374.63 ps
NAND-n54089: 2300.62 ps
NAND-n54090: 2298.14 ps
AND-n54091: 2374.63 ps
NAND-n54092: 2169.14 ps
NAND-n54093: 2392.85 ps
NAND-n54094: 2374.63 ps
NAND-n54095: 2298.14 ps
NAND-n54096: 2300.62 ps
AND-n54097: 2374.63 ps
NAND-n54098: 2169.14 ps
NAND-n54099: 2392.85 ps
NAND-n54100: 2374.63 ps
NAND-n54101: 2298.14 ps
NAND-n54102: 2300.62 ps
AND-n54103: 2374.63 ps
NAND-n54104: 2169.14 ps
NAND-n54105: 2392.85 ps
NAND-n54106: 2374.63 ps
NAND-n54107: 2298.14 ps
NAND-n54108: 2300.62 ps
AND-n54109: 2374.63 ps
NAND-n54110: 2169.14 ps
NAND-n54111: 2392.85 ps
NAND-n54112: 2374.63 ps
NAND-n54113: 2298.14 ps
NAND-n54114: 2300.62 ps
AND-n54115: 2374.63 ps
NAND-n54116: 2169.14 ps
NAND-n54117: 2392.85 ps
NAND-n54118: 2374.63 ps
NAND-n54119: 2298.14 ps
NAND-n54120: 2300.62 ps
AND-n54121: 2374.63 ps
NAND-n54122: 2169.14 ps
NAND-n54123: 2392.85 ps
NAND-n54124: 2374.63 ps
NAND-n54125: 2298.14 ps
NAND-n54126: 2300.62 ps
AND-n54127: 2374.63 ps
NAND-n54128: 2169.14 ps
NAND-n54129: 2392.85 ps
NAND-n54130: 2374.63 ps
NAND-n54131: 2298.14 ps
NAND-n54132: 2300.62 ps
AND-n54133: 2374.63 ps
NAND-n54134: 2169.14 ps
NAND-n54135: 2392.85 ps
NAND-n54136: 2374.63 ps
NAND-n54137: 2298.14 ps
NAND-n54138: 2300.62 ps
AND-n54139: 2374.63 ps
NAND-n54140: 2169.14 ps
NAND-n54141: 2392.85 ps
NAND-n54142: 2374.63 ps
NAND-n54143: 2298.14 ps
NAND-n54144: 2300.62 ps
AND-n54145: 2374.63 ps
NAND-n54146: 2169.14 ps
NAND-n54147: 2392.85 ps
NAND-n54148: 2374.63 ps
NAND-n54149: 2298.14 ps
NAND-n54150: 2300.62 ps
AND-n54151: 2374.63 ps
NAND-n54152: 2169.14 ps
NAND-n54153: 2392.85 ps
NAND-n54154: 2374.63 ps
NAND-n54155: 2298.14 ps
NAND-n54156: 2300.62 ps
AND-n54157: 2374.63 ps
NAND-n54158: 2169.14 ps
NAND-n54159: 2392.85 ps
NAND-n54160: 2374.63 ps
AND-n54161: 2301.68 ps
NAND-n54162: 2301.68 ps
NAND-n54163: 2319.90 ps
NAND-n54164: 2260.76 ps
AND-n54165: 2155.43 ps
NAND-n54166: 2144.89 ps
NOR-n54167: 2144.89 ps
NAND-n54168: 2332.17 ps
NOT-n54169: 2144.89 ps
NOR-n54170: 3347.05 ps
NOR-n54171: 3347.05 ps
NOR-n54172: 3347.05 ps
NOR-n54173: 3347.05 ps
NOR-n54174: 3347.05 ps
NOR-n54175: 3347.05 ps
NOR-n54176: 3328.84 ps
NOR-n54177: 3328.84 ps
NOR-n54178: 3328.84 ps
NAND-n54179: 3341.08 ps
NOR-n54180: 3505.65 ps
AND-n54181: 2878.45 ps
NAND-n54182: 2878.45 ps
AND-n54183: 3267.92 ps
NAND-n54184: 3267.92 ps
NAND-n54185: 1909.96 ps
NAND-n54186: 1909.96 ps
NAND-n54187: 1909.96 ps
NAND-n54188: 1909.96 ps
NAND-n54189: 1915.86 ps
NAND-n54190: 1915.86 ps
NAND-n54191: 1915.86 ps
NAND-n54192: 1915.86 ps
NAND-n54193: 1902.35 ps
NAND-n54194: 1902.35 ps
NAND-n54195: 1902.35 ps
NAND-n54196: 1902.35 ps
NAND-n54197: 1902.35 ps
NAND-n54198: 1902.35 ps
