Circuit delay: 1810.24 ps

Gate slacks:
NAND-n16035: 732.09 ps
NAND-n16036: 664.75 ps
NAND-n16037: 657.02 ps
NAND-n16038: 732.98 ps
NOT-n16039: 575.61 ps
NAND-n16040: 772.14 ps
NOT-n16041: 188.03 ps
NAND-n16042: 188.03 ps
NOT-n16043: 442.95 ps
NAND-n16044: 824.51 ps
NOT-n16045: 403.26 ps
NAND-n16046: 827.05 ps
NOT-n16047: 357.90 ps
NAND-n16048: 749.07 ps
NAND-n16049: 752.74 ps
NAND-n16050: 731.38 ps
NAND-n16051: 749.96 ps
NOT-n16052: 318.20 ps
NAND-n16053: 622.81 ps
NOT-n16054: 278.51 ps
NAND-n16055: 766.06 ps
NOT-n16056: 207.56 ps
NAND-n16057: 721.41 ps
NAND-n16058: 697.64 ps
NOT-n16059: 188.03 ps
NAND-n16060: 207.56 ps
NAND-n16061: 225.10 ps
NAND-n16062: 795.66 ps
NOT-n16063: 298.49 ps
NAND-n16064: 983.00 ps
NAND-n16065: 298.49 ps
NAND-n16066: 315.65 ps
NAND-n16067: 931.03 ps
NAND-n16068: 981.72 ps
NAND-n16069: 947.30 ps
NAND-n16070: 993.09 ps
NOT-n16071: 533.56 ps
NAND-n16072: 1106.40 ps
NAND-n16073: 533.56 ps
NAND-n16074: 550.72 ps
NAND-n16075: 1149.12 ps
NAND-n16076: 1105.94 ps
NAND-n16077: 1105.94 ps
NAND-n16078: 1127.68 ps
NOT-n16079: 672.04 ps
NAND-n16080: 1128.74 ps
NAND-n16081: 680.65 ps
NAND-n16082: 697.81 ps
NAND-n16083: 1105.94 ps
NAND-n16084: 1105.94 ps
NAND-n16085: 247.92 ps
NAND-n16086: 1130.48 ps
NAND-n16087: 1107.53 ps
NAND-n16088: 1130.54 ps
NAND-n16089: 1113.43 ps
NAND-n16090: 1107.78 ps
NAND-n16091: 1084.83 ps
NAND-n16092: 516.79 ps
NAND-n16093: 533.87 ps
NOT-n16094: 722.48 ps
NAND-n16095: 738.12 ps
NAND-n16096: 763.36 ps
NOT-n16097: 837.06 ps
NOT-n16098: 708.45 ps
NAND-n16099: 890.07 ps
NAND-n16100: 918.74 ps
NOT-n16101: 1022.81 ps
NOT-n16102: 939.66 ps
NOT-n16103: 1059.96 ps
NOT-n16104: 947.25 ps
NOT-n16105: 1123.13 ps
NAND-n16106: 1108.20 ps
NAND-n16107: 1091.09 ps
NOT-n16108: 1123.13 ps
NOT-n16109: 1123.13 ps
NAND-n16110: 1130.54 ps
NAND-n16111: 1113.43 ps
AND-n16112: 235.49 ps
NAND-n16113: 235.49 ps
NAND-n16114: 240.80 ps
AND-n16115: 391.18 ps
NAND-n16116: 391.18 ps
NAND-n16117: 396.49 ps
AND-n16118: 553.34 ps
NAND-n16119: 553.77 ps
NAND-n16120: 553.34 ps
AND-n16121: 711.31 ps
NAND-n16122: 711.31 ps
NAND-n16123: 716.62 ps
AND-n16124: 760.37 ps
NAND-n16125: 760.80 ps
NAND-n16126: 760.37 ps
NAND-n16127: 521.01 ps
NAND-n16128: 538.19 ps
NAND-n16129: 435.80 ps
NAND-n16130: 453.13 ps
NAND-n16131: 311.19 ps
NAND-n16132: 328.38 ps
NAND-n16133: 181.02 ps
NAND-n16134: 198.21 ps
NAND-n16135: 904.65 ps
NAND-n16136: 921.98 ps
NAND-n16137: 755.93 ps
NAND-n16138: 773.26 ps
NOT-n16139: 230.80 ps
NOT-n16140: 568.25 ps
NAND-n16141: 389.72 ps
NAND-n16142: 389.72 ps
NOT-n16143: 568.15 ps
NOT-n16144: 412.56 ps
NAND-n16145: 234.03 ps
NAND-n16146: 234.03 ps
NOT-n16147: 412.46 ps
NOT-n16148: 942.23 ps
NOT-n16149: 243.86 ps
NAND-n16150: 181.02 ps
AND-n16151: 234.03 ps
NAND-n16152: 181.02 ps
NOT-n16153: 514.74 ps
NOT-n16154: 553.54 ps
NOT-n16155: 638.60 ps
NOT-n16156: 710.11 ps
NAND-n16157: 181.02 ps
NAND-n16158: 499.08 ps
NAND-n16159: 181.02 ps
NAND-n16160: 181.02 ps
NAND-n16161: 414.03 ps
NAND-n16162: 181.02 ps
NAND-n16163: 181.02 ps
NAND-n16164: 236.33 ps
NAND-n16165: 181.02 ps
NOT-n16166: 793.91 ps
NOT-n16167: 882.87 ps
NOT-n16168: 841.73 ps
NOT-n16169: 742.59 ps
NOT-n16170: 822.44 ps
NOT-n16171: 888.38 ps
NAND-n16172: 709.85 ps
NAND-n16173: 709.85 ps
NOT-n16174: 888.29 ps
NOT-n16175: 748.92 ps
NOT-n16176: 730.84 ps
NOT-n16177: 767.54 ps
NAND-n16178: 595.60 ps
NAND-n16179: 590.38 ps
NOT-n16180: 730.50 ps
NOT-n16181: 833.98 ps
NOT-n16182: 873.67 ps
NOT-n16183: 787.09 ps
NOT-n16184: 963.37 ps
NAND-n16185: 805.14 ps
NAND-n16186: 805.14 ps
NOT-n16187: 859.92 ps
NOT-n16188: 891.59 ps
NOT-n16189: 894.13 ps
NAND-n16190: 836.75 ps
NAND-n16191: 797.61 ps
NAND-n16192: 181.02 ps
NAND-n16193: 724.80 ps
NAND-n16194: 181.02 ps
NAND-n16195: 311.19 ps
NAND-n16196: 311.19 ps
NAND-n16197: 181.02 ps
NAND-n16198: 734.16 ps
NAND-n16199: 181.02 ps
NAND-n16200: 521.01 ps
NAND-n16201: 521.01 ps
NAND-n16202: 570.85 ps
NAND-n16203: 570.85 ps
NAND-n16204: 605.14 ps
NAND-n16205: 389.72 ps
NAND-n16206: 423.64 ps
NAND-n16207: 396.49 ps
NAND-n16208: 396.49 ps
NAND-n16209: 430.77 ps
NAND-n16210: 234.03 ps
NAND-n16211: 267.96 ps
NAND-n16212: 240.80 ps
NAND-n16213: 240.80 ps
NAND-n16214: 275.09 ps
NAND-n16215: 181.02 ps
NAND-n16216: 192.27 ps
NAND-n16217: 181.02 ps
NAND-n16218: 198.94 ps
NAND-n16219: 210.14 ps
NAND-n16220: 198.94 ps
NAND-n16221: 375.47 ps
NAND-n16222: 375.47 ps
NAND-n16223: 409.76 ps
NAND-n16224: 376.37 ps
NAND-n16225: 376.37 ps
NAND-n16226: 410.66 ps
NAND-n16227: 461.42 ps
NAND-n16228: 461.42 ps
NAND-n16229: 495.71 ps
NAND-n16230: 748.93 ps
NAND-n16231: 760.13 ps
NAND-n16232: 748.93 ps
NAND-n16233: 796.77 ps
NAND-n16234: 807.96 ps
NAND-n16235: 796.77 ps
NAND-n16236: 808.81 ps
NAND-n16237: 797.61 ps
NAND-n16238: 697.77 ps
NAND-n16239: 709.02 ps
NAND-n16240: 697.77 ps
NAND-n16241: 760.37 ps
NAND-n16242: 760.37 ps
NAND-n16243: 776.42 ps
NAND-n16244: 709.85 ps
NAND-n16245: 743.78 ps
NAND-n16246: 716.62 ps
NAND-n16247: 716.62 ps
NAND-n16248: 750.91 ps
NAND-n16249: 571.75 ps
NAND-n16250: 571.75 ps
NAND-n16251: 606.03 ps
NAND-n16252: 590.38 ps
NAND-n16253: 624.31 ps
NAND-n16254: 553.34 ps
NAND-n16255: 553.34 ps
NAND-n16256: 587.63 ps
NAND-n16257: 553.77 ps
NAND-n16258: 553.77 ps
NAND-n16259: 587.70 ps
NAND-n16260: 656.80 ps
NAND-n16261: 656.80 ps
NAND-n16262: 691.09 ps
NAND-n16263: 696.50 ps
NAND-n16264: 696.50 ps
NAND-n16265: 730.79 ps
NAND-n16266: 742.32 ps
NAND-n16267: 753.58 ps
NAND-n16268: 742.32 ps
NAND-n16269: 805.14 ps
NAND-n16270: 839.07 ps
NAND-n16271: 760.80 ps
NAND-n16272: 760.80 ps
NAND-n16273: 794.73 ps
NAND-n16274: 846.62 ps
NAND-n16275: 857.81 ps
NAND-n16276: 846.62 ps
NAND-n16277: 849.16 ps
NAND-n16278: 860.35 ps
NAND-n16279: 849.16 ps
NAND-n16280: 785.54 ps
NAND-n16281: 796.73 ps
NAND-n16282: 785.54 ps
NAND-n16283: 953.41 ps
NAND-n16284: 942.23 ps
NAND-n16285: 703.94 ps
NAND-n16286: 721.15 ps
NAND-n16287: 749.63 ps
NAND-n16288: 760.89 ps
NAND-n16289: 783.17 ps
NAND-n16290: 800.55 ps
NAND-n16291: 834.69 ps
NAND-n16292: 845.96 ps
NAND-n16293: 898.62 ps
NAND-n16294: 915.84 ps
NAND-n16295: 931.86 ps
NAND-n16296: 949.25 ps
NAND-n16297: 232.14 ps
NAND-n16298: 231.37 ps
NAND-n16299: 214.05 ps
NAND-n16300: 225.25 ps
NAND-n16301: 208.26 ps
NAND-n16302: 225.48 ps
NAND-n16303: 254.06 ps
NAND-n16304: 265.25 ps
NAND-n16305: 304.74 ps
NAND-n16306: 316.00 ps
NAND-n16307: 344.43 ps
NAND-n16308: 355.70 ps
NAND-n16309: 338.43 ps
NAND-n16310: 355.65 ps
NAND-n16311: 983.37 ps
NAND-n16312: 986.08 ps
NAND-n16313: 384.13 ps
NAND-n16314: 395.40 ps
NAND-n16315: 429.49 ps
NAND-n16316: 440.76 ps
NAND-n16317: 463.03 ps
NAND-n16318: 480.42 ps
NAND-n16319: 514.55 ps
NAND-n16320: 525.82 ps
NAND-n16321: 554.25 ps
NAND-n16322: 565.51 ps
NAND-n16323: 548.25 ps
NAND-n16324: 565.47 ps
NAND-n16325: 593.95 ps
NAND-n16326: 605.22 ps
NAND-n16327: 639.31 ps
NAND-n16328: 650.58 ps
NAND-n16329: 236.67 ps
NAND-n16330: 234.03 ps
AND-n16331: 389.72 ps
NAND-n16332: 392.36 ps
NAND-n16333: 389.72 ps
AND-n16334: 1006.89 ps
NAND-n16335: 1024.86 ps
NAND-n16336: 1006.89 ps
AND-n16337: 968.61 ps
NAND-n16338: 1024.97 ps
AND-n16339: 999.92 ps
NAND-n16340: 1017.89 ps
NAND-n16341: 999.92 ps
AND-n16342: 961.64 ps
NAND-n16343: 1018.00 ps
AND-n16344: 553.34 ps
NAND-n16345: 590.38 ps
AND-n16346: 592.03 ps
NAND-n16347: 600.59 ps
NAND-n16348: 592.03 ps
AND-n16349: 709.85 ps
NAND-n16350: 712.50 ps
NAND-n16351: 709.85 ps
AND-n16352: 809.68 ps
NAND-n16353: 809.68 ps
AND-n16354: 719.98 ps
NAND-n16355: 748.93 ps
NAND-n16356: 697.77 ps
AND-n16357: 724.80 ps
NAND-n16358: 724.80 ps
NAND-n16359: 805.70 ps
NAND-n16360: 785.54 ps
NAND-n16361: 796.73 ps
NAND-n16362: 785.54 ps
AND-n16363: 838.95 ps
NAND-n16364: 850.75 ps
NAND-n16365: 838.95 ps
NAND-n16366: 845.88 ps
AND-n16367: 1001.21 ps
NAND-n16368: 1024.92 ps
NAND-n16369: 1001.21 ps
NAND-n16370: 828.49 ps
AND-n16371: 1006.89 ps
NAND-n16372: 1024.86 ps
NAND-n16373: 1006.89 ps
AND-n16374: 968.61 ps
NAND-n16375: 1024.97 ps
AND-n16376: 1001.21 ps
NAND-n16377: 1024.92 ps
NAND-n16378: 1001.21 ps
AND-n16379: 964.88 ps
NAND-n16380: 1024.98 ps
NAND-n16381: 942.23 ps
NAND-n16382: 942.23 ps
NAND-n16383: 953.50 ps
NOT-n16384: 605.14 ps
AND-n16385: 1019.98 ps
NAND-n16386: 1037.94 ps
NAND-n16387: 1019.98 ps
NOT-n16388: 181.02 ps
NOT-n16389: 198.94 ps
NOT-n16390: 275.09 ps
NOT-n16391: 267.96 ps
NOT-n16392: 409.76 ps
NOT-n16393: 410.66 ps
NOT-n16394: 430.77 ps
NOT-n16395: 423.64 ps
NOT-n16396: 495.71 ps
AND-n16397: 1014.28 ps
NAND-n16398: 1037.99 ps
NAND-n16399: 1014.28 ps
NAND-n16400: 181.02 ps
NAND-n16401: 181.02 ps
AND-n16402: 1014.29 ps
NAND-n16403: 1037.99 ps
NAND-n16404: 1014.29 ps
NAND-n16405: 181.02 ps
NAND-n16406: 211.98 ps
NAND-n16407: 181.02 ps
AND-n16408: 1019.28 ps
NAND-n16409: 1037.24 ps
NAND-n16410: 1019.28 ps
NOT-n16411: 748.93 ps
NOT-n16412: 796.77 ps
NOT-n16413: 797.61 ps
NOT-n16414: 697.77 ps
NOT-n16415: 776.42 ps
NOT-n16416: 794.73 ps
NOT-n16417: 839.07 ps
NOT-n16418: 606.03 ps
NOT-n16419: 587.63 ps
NOT-n16420: 587.70 ps
NOT-n16421: 624.31 ps
NOT-n16422: 691.09 ps
NOT-n16423: 730.79 ps
NOT-n16424: 750.91 ps
NOT-n16425: 743.78 ps
NOT-n16426: 742.32 ps
NOT-n16427: 846.62 ps
NOT-n16428: 849.16 ps
NOT-n16429: 785.54 ps
NOT-n16430: 830.14 ps
AND-n16431: 794.07 ps
NAND-n16432: 823.61 ps
NAND-n16433: 794.07 ps
NAND-n16434: 214.05 ps
NAND-n16435: 733.01 ps
NAND-n16436: 214.05 ps
NAND-n16437: 181.02 ps
NAND-n16438: 886.55 ps
NAND-n16439: 181.02 ps
AND-n16440: 957.11 ps
NAND-n16441: 980.42 ps
NAND-n16442: 957.11 ps
NAND-n16443: 181.02 ps
NAND-n16444: 884.00 ps
NAND-n16445: 181.02 ps
AND-n16446: 994.26 ps
NAND-n16447: 1017.57 ps
NAND-n16448: 994.26 ps
NAND-n16449: 181.02 ps
NAND-n16450: 181.02 ps
NAND-n16451: 864.58 ps
NAND-n16452: 760.37 ps
AND-n16453: 986.08 ps
NAND-n16454: 1009.39 ps
NAND-n16455: 986.08 ps
NAND-n16456: 181.02 ps
NAND-n16457: 202.38 ps
NAND-n16458: 181.02 ps
NAND-n16459: 181.02 ps
NAND-n16460: 779.71 ps
NAND-n16461: 181.02 ps
AND-n16462: 975.03 ps
NAND-n16463: 998.34 ps
NAND-n16464: 975.03 ps
NAND-n16465: 181.02 ps
NAND-n16466: 181.02 ps
AND-n16467: 1014.28 ps
NAND-n16468: 1037.99 ps
NAND-n16469: 1014.28 ps
NAND-n16470: 181.02 ps
NAND-n16471: 694.46 ps
NAND-n16472: 181.02 ps
AND-n16473: 1014.28 ps
NAND-n16474: 1037.99 ps
NAND-n16475: 1014.28 ps
NAND-n16476: 181.02 ps
NAND-n16477: 555.78 ps
NAND-n16478: 181.02 ps
NAND-n16479: 181.02 ps
NAND-n16480: 609.41 ps
NAND-n16481: 181.02 ps
AND-n16482: 1014.29 ps
NAND-n16483: 1037.99 ps
NAND-n16484: 1014.29 ps
NAND-n16485: 181.02 ps
NAND-n16486: 211.98 ps
NAND-n16487: 181.02 ps
NAND-n16488: 796.77 ps
NAND-n16489: 796.77 ps
NAND-n16490: 796.77 ps
NOT-n16491: 236.67 ps
NOT-n16492: 595.60 ps
NOT-n16493: 805.14 ps
OR-n16494: 181.71 ps
NOT-n16495: 983.37 ps
NAND-n16496: 198.94 ps
NOT-n16497: 198.94 ps
NOT-n16498: 904.65 ps
NOT-n16499: 240.80 ps
NOT-n16500: 235.49 ps
NAND-n16501: 234.03 ps
NOT-n16502: 181.02 ps
NAND-n16503: 181.02 ps
NOT-n16504: 834.69 ps
NAND-n16505: 376.37 ps
NOT-n16506: 376.37 ps
NOT-n16507: 755.93 ps
NOT-n16508: 396.49 ps
NOT-n16509: 391.18 ps
NOT-n16510: 392.36 ps
NAND-n16511: 389.72 ps
NOT-n16512: 749.63 ps
NAND-n16513: 461.42 ps
NOT-n16514: 461.42 ps
NOT-n16515: 181.02 ps
NAND-n16516: 1013.94 ps
NAND-n16517: 773.26 ps
NAND-n16518: 755.93 ps
NAND-n16519: 1027.39 ps
NAND-n16520: 1006.97 ps
NAND-n16521: 921.98 ps
NAND-n16522: 904.65 ps
NAND-n16523: 1020.40 ps
NAND-n16524: 181.02 ps
NOT-n16525: 639.31 ps
NAND-n16526: 571.75 ps
NOT-n16527: 571.75 ps
NOT-n16528: 593.95 ps
NOT-n16529: 553.34 ps
NOT-n16530: 553.77 ps
NAND-n16531: 555.78 ps
NAND-n16532: 555.78 ps
NOT-n16533: 590.38 ps
NAND-n16534: 617.68 ps
NOT-n16535: 554.25 ps
NAND-n16536: 656.80 ps
NOT-n16537: 656.80 ps
NOT-n16538: 514.55 ps
NAND-n16539: 696.50 ps
NOT-n16540: 696.50 ps
NOT-n16541: 435.80 ps
NOT-n16542: 716.62 ps
NOT-n16543: 711.31 ps
NOT-n16544: 712.50 ps
NAND-n16545: 709.85 ps
NOT-n16546: 429.49 ps
NAND-n16547: 742.32 ps
NOT-n16548: 742.32 ps
NOT-n16549: 384.13 ps
NOT-n16550: 760.37 ps
NOT-n16551: 760.80 ps
NAND-n16552: 760.37 ps
NAND-n16553: 760.37 ps
NAND-n16554: 827.01 ps
NOT-n16555: 827.01 ps
NAND-n16556: 827.49 ps
NOT-n16557: 344.43 ps
NAND-n16558: 846.62 ps
NOT-n16559: 846.62 ps
NOT-n16560: 304.74 ps
NAND-n16561: 849.16 ps
NOT-n16562: 849.16 ps
NOT-n16563: 254.06 ps
NAND-n16564: 796.77 ps
NOT-n16565: 796.77 ps
NAND-n16566: 724.80 ps
NOT-n16567: 836.75 ps
NOT-n16568: 697.77 ps
NOT-n16569: 214.05 ps
NAND-n16570: 821.15 ps
NOT-n16571: 748.93 ps
NOT-n16572: 181.02 ps
NAND-n16573: 882.74 ps
NAND-n16574: 198.21 ps
NAND-n16575: 181.02 ps
NAND-n16576: 877.48 ps
NAND-n16577: 896.17 ps
NOT-n16578: 311.19 ps
NAND-n16579: 1014.31 ps
NAND-n16580: 328.38 ps
NAND-n16581: 311.19 ps
NAND-n16582: 1051.76 ps
NAND-n16583: 1027.74 ps
NAND-n16584: 1013.94 ps
NAND-n16585: 453.13 ps
NAND-n16586: 435.80 ps
NAND-n16587: 1027.39 ps
NOT-n16588: 521.01 ps
NAND-n16589: 1014.31 ps
NAND-n16590: 538.19 ps
NAND-n16591: 521.01 ps
NAND-n16592: 1027.74 ps
NAND-n16593: 1027.39 ps
NAND-n16594: 1020.40 ps
NAND-n16595: 896.17 ps
NAND-n16596: 767.56 ps
NAND-n16597: 1027.74 ps
NAND-n16598: 1027.12 ps
NAND-n16599: 1027.39 ps
NAND-n16600: 1027.74 ps
NAND-n16601: 1029.61 ps
NAND-n16602: 231.37 ps
NAND-n16603: 232.14 ps
NAND-n16604: 779.73 ps
NOT-n16605: 1019.98 ps
NAND-n16606: 1033.66 ps
NAND-n16607: 1051.22 ps
NAND-n16608: 1033.66 ps
NOT-n16609: 965.57 ps
NOT-n16610: 1019.28 ps
NAND-n16611: 1028.05 ps
NAND-n16612: 1051.44 ps
NAND-n16613: 1028.05 ps
NAND-n16614: 1028.03 ps
NAND-n16615: 1056.59 ps
NAND-n16616: 1028.03 ps
NAND-n16617: 1028.05 ps
NAND-n16618: 1051.44 ps
NAND-n16619: 1028.05 ps
NAND-n16620: 1032.96 ps
NAND-n16621: 1050.52 ps
NAND-n16622: 1032.96 ps
NAND-n16623: 1021.04 ps
NAND-n16624: 1049.59 ps
NAND-n16625: 1021.04 ps
NOT-n16626: 838.95 ps
NOT-n16627: 785.54 ps
NOT-n16628: 793.78 ps
NAND-n16629: 807.43 ps
NAND-n16630: 836.69 ps
NAND-n16631: 807.43 ps
NAND-n16632: 896.52 ps
NAND-n16633: 925.08 ps
NAND-n16634: 896.52 ps
NAND-n16635: 783.79 ps
NAND-n16636: 801.01 ps
NAND-n16637: 783.79 ps
NAND-n16638: 970.90 ps
NAND-n16639: 994.00 ps
NAND-n16640: 970.90 ps
NAND-n16641: 1008.05 ps
NAND-n16642: 1031.15 ps
NAND-n16643: 1008.05 ps
NAND-n16644: 1028.09 ps
NAND-n16645: 1056.64 ps
NAND-n16646: 1028.09 ps
NAND-n16647: 999.31 ps
NAND-n16648: 1022.42 ps
NAND-n16649: 999.31 ps
NAND-n16650: 1039.62 ps
NAND-n16651: 1056.91 ps
NAND-n16652: 1039.62 ps
NAND-n16653: 988.81 ps
NAND-n16654: 1011.92 ps
NAND-n16655: 988.81 ps
NAND-n16656: 1028.03 ps
NAND-n16657: 1056.59 ps
NAND-n16658: 1028.03 ps
NAND-n16659: 1028.05 ps
NAND-n16660: 1051.44 ps
NAND-n16661: 1028.05 ps
NAND-n16662: 1028.05 ps
NAND-n16663: 1051.44 ps
NAND-n16664: 1028.05 ps
NAND-n16665: 1028.09 ps
NAND-n16666: 1056.64 ps
NAND-n16667: 1028.09 ps
NAND-n16668: 1039.62 ps
NAND-n16669: 1056.91 ps
NAND-n16670: 1039.62 ps
NAND-n16671: 1028.05 ps
NAND-n16672: 1051.44 ps
NAND-n16673: 1028.05 ps
NOT-n16674: 942.23 ps
AND-n16675: 470.20 ps
NAND-n16676: 470.20 ps
NAND-n16677: 484.08 ps
AND-n16678: 472.10 ps
NAND-n16679: 472.10 ps
NAND-n16680: 483.58 ps
AND-n16681: 560.86 ps
NAND-n16682: 560.86 ps
NAND-n16683: 574.74 ps
AND-n16684: 562.68 ps
NAND-n16685: 562.68 ps
NAND-n16686: 574.17 ps
AND-n16687: 684.73 ps
NAND-n16688: 684.73 ps
NAND-n16689: 696.21 ps
AND-n16690: 759.09 ps
NAND-n16691: 796.24 ps
NAND-n16692: 759.09 ps
AND-n16693: 496.71 ps
NAND-n16694: 513.63 ps
NAND-n16695: 496.71 ps
NAND-n16696: 734.84 ps
NAND-n16697: 752.00 ps
NAND-n16698: 587.74 ps
NAND-n16699: 604.90 ps
NAND-n16700: 352.67 ps
NAND-n16701: 369.83 ps
NAND-n16702: 261.74 ps
NAND-n16703: 279.28 ps
AND-n16704: 496.71 ps
NAND-n16705: 215.74 ps
NAND-n16706: 241.56 ps
NAND-n16707: 887.74 ps
NAND-n16708: 905.02 ps
NAND-n16709: 825.55 ps
NAND-n16710: 842.71 ps
NAND-n16711: 819.73 ps
NAND-n16712: 837.01 ps
NAND-n16713: 215.74 ps
NAND-n16714: 991.11 ps
NOT-n16715: 511.60 ps
NOT-n16716: 420.89 ps
NOT-n16717: 991.11 ps
NOT-n16718: 251.90 ps
NOT-n16719: 282.76 ps
NOT-n16720: 463.85 ps
NOT-n16721: 557.22 ps
NAND-n16722: 420.89 ps
NOT-n16723: 560.02 ps
NOT-n16724: 483.58 ps
NOT-n16725: 472.10 ps
NOT-n16726: 476.99 ps
NOT-n16727: 572.96 ps
NOT-n16728: 569.56 ps
NOT-n16729: 632.43 ps
NAND-n16730: 476.99 ps
NOT-n16731: 554.56 ps
NOT-n16732: 647.93 ps
NAND-n16733: 511.60 ps
NOT-n16734: 650.73 ps
NOT-n16735: 567.68 ps
NOT-n16736: 696.33 ps
NAND-n16737: 215.74 ps
NAND-n16738: 470.20 ps
NAND-n16739: 215.74 ps
NAND-n16740: 825.55 ps
NAND-n16741: 825.55 ps
NAND-n16742: 215.74 ps
NAND-n16743: 248.92 ps
NAND-n16744: 215.74 ps
NOT-n16745: 762.11 ps
NOT-n16746: 796.82 ps
NOT-n16747: 684.73 ps
NOT-n16748: 574.17 ps
NOT-n16749: 562.68 ps
NOT-n16750: 663.62 ps
NOT-n16751: 660.22 ps
NAND-n16752: 567.68 ps
NOT-n16753: 672.28 ps
NOT-n16754: 774.51 ps
NOT-n16755: 711.97 ps
NOT-n16756: 814.20 ps
NOT-n16757: 696.21 ps
NOT-n16758: 692.46 ps
NOT-n16759: 802.44 ps
NOT-n16760: 804.31 ps
NOT-n16761: 821.05 ps
NAND-n16762: 692.46 ps
NOT-n16763: 797.04 ps
NOT-n16764: 816.34 ps
NAND-n16765: 215.74 ps
NAND-n16766: 797.04 ps
NAND-n16767: 215.74 ps
NOT-n16768: 850.22 ps
NOT-n16769: 906.32 ps
NOT-n16770: 852.22 ps
NOT-n16771: 903.05 ps
NOT-n16772: 854.76 ps
NOT-n16773: 768.20 ps
NOT-n16774: 843.04 ps
NOT-n16775: 776.79 ps
NOT-n16776: 779.32 ps
NOT-n16777: 824.59 ps
NAND-n16778: 828.72 ps
NOT-n16779: 639.96 ps
NOT-n16780: 783.05 ps
NOT-n16781: 829.33 ps
NOT-n16782: 793.77 ps
NOT-n16783: 764.71 ps
NOT-n16784: 787.24 ps
NAND-n16785: 760.53 ps
NOT-n16786: 725.35 ps
NOT-n16787: 753.95 ps
NOT-n16788: 742.65 ps
NAND-n16789: 215.74 ps
NAND-n16790: 825.23 ps
NAND-n16791: 215.74 ps
NAND-n16792: 352.67 ps
NAND-n16793: 352.67 ps
NAND-n16794: 587.74 ps
NAND-n16795: 587.74 ps
NAND-n16796: 726.21 ps
NAND-n16797: 726.21 ps
NAND-n16798: 253.48 ps
NAND-n16799: 242.21 ps
NAND-n16800: 343.95 ps
NAND-n16801: 332.69 ps
NAND-n16802: 383.65 ps
NAND-n16803: 372.38 ps
NAND-n16804: 468.71 ps
NAND-n16805: 457.44 ps
NAND-n16806: 991.35 ps
NAND-n16807: 971.94 ps
NAND-n16808: 508.40 ps
NAND-n16809: 497.14 ps
NAND-n16810: 601.32 ps
NAND-n16811: 584.10 ps
NAND-n16812: 641.06 ps
NAND-n16813: 629.79 ps
NAND-n16814: 726.12 ps
NAND-n16815: 714.86 ps
NAND-n16816: 765.81 ps
NAND-n16817: 754.55 ps
NAND-n16818: 771.91 ps
NAND-n16819: 783.18 ps
NAND-n16820: 833.44 ps
NAND-n16821: 850.83 ps
NAND-n16822: 839.26 ps
NAND-n16823: 856.48 ps
NAND-n16824: 862.26 ps
NAND-n16825: 873.53 ps
NAND-n16826: 895.48 ps
NAND-n16827: 912.87 ps
NAND-n16828: 275.45 ps
NAND-n16829: 293.16 ps
NAND-n16830: 366.38 ps
NAND-n16831: 383.60 ps
NAND-n16832: 412.08 ps
NAND-n16833: 423.35 ps
NAND-n16834: 601.46 ps
NAND-n16835: 618.67 ps
NAND-n16836: 669.50 ps
NAND-n16837: 680.76 ps
NAND-n16838: 726.21 ps
NAND-n16839: 743.43 ps
AND-n16840: 457.86 ps
NAND-n16841: 471.76 ps
NAND-n16842: 457.86 ps
AND-n16843: 420.89 ps
NAND-n16844: 420.89 ps
NAND-n16845: 423.53 ps
AND-n16846: 548.57 ps
NAND-n16847: 562.47 ps
NAND-n16848: 548.57 ps
AND-n16849: 511.60 ps
NAND-n16850: 511.60 ps
NAND-n16851: 514.24 ps
AND-n16852: 1159.85 ps
NAND-n16853: 1175.48 ps
NAND-n16854: 1198.30 ps
AND-n16855: 1161.71 ps
NAND-n16856: 1161.71 ps
AND-n16857: 1136.79 ps
NAND-n16858: 1198.43 ps
AND-n16859: 1167.61 ps
NAND-n16860: 1167.61 ps
AND-n16861: 1137.15 ps
NAND-n16862: 1152.78 ps
NAND-n16863: 1175.60 ps
AND-n16864: 1139.01 ps
NAND-n16865: 1139.01 ps
AND-n16866: 560.86 ps
NAND-n16867: 596.98 ps
AND-n16868: 713.53 ps
NAND-n16869: 721.70 ps
NAND-n16870: 713.53 ps
AND-n16871: 779.32 ps
NAND-n16872: 824.59 ps
NAND-n16873: 779.32 ps
AND-n16874: 725.35 ps
NAND-n16875: 725.35 ps
NAND-n16876: 762.73 ps
AND-n16877: 510.42 ps
NAND-n16878: 742.65 ps
NAND-n16879: 510.42 ps
AND-n16880: 751.13 ps
NAND-n16881: 753.95 ps
NAND-n16882: 776.67 ps
NAND-n16883: 787.62 ps
NAND-n16884: 776.67 ps
AND-n16885: 806.23 ps
NAND-n16886: 831.37 ps
NAND-n16887: 806.23 ps
AND-n16888: 792.30 ps
NAND-n16889: 792.30 ps
NAND-n16890: 787.24 ps
NAND-n16891: 891.24 ps
NAND-n16892: 908.40 ps
NAND-n16893: 891.24 ps
NAND-n16894: 762.63 ps
NAND-n16895: 762.63 ps
NAND-n16896: 786.20 ps
AND-n16897: 944.25 ps
NAND-n16898: 944.25 ps
NAND-n16899: 1076.99 ps
NAND-n16900: 1094.15 ps
NAND-n16901: 1076.99 ps
NAND-n16902: 993.81 ps
